longitude,latitude,cnt
-73.989,40.736,"622	"
-73.989,40.737,"1515	"
-73.989,40.738,"233	"
-73.989,40.739,"217	"
-73.989,40.74,"328	"
-73.989,40.741,"439	"
-73.989,40.742,"726	"
-73.989,40.743,"373	"
-73.989,40.744,"511	"
-73.989,40.745,"755	"
-73.989,40.746,"275	"
-73.989,40.747,"153	"
-73.989,40.748,"1206	"
-73.989,40.749,"944	"
-73.989,40.75,"268	"
-73.989,40.751,"93	"
-73.989,40.752,"162	"
-73.989,40.753,"651	"
-73.989,40.754,"394	"
-73.989,40.755,"108	"
-73.989,40.756,"339	"
-73.989,40.757,"679	"
-73.989,40.758,"1419	"
-73.989,40.759,"1138	"
-73.989,40.76,"290	"
-73.989,40.761,"42	"
-73.989,40.762,"72	"
-73.989,40.763,"614	"
-73.989,40.764,"632	"
-73.989,40.765,"27	"
-73.989,40.766,"39	"
-73.989,40.767,"39	"
-73.989,40.768,"361	"
-73.989,40.769,"442	"
-73.989,40.77,"79	"
-73.989,40.771,"20	"
-73.989,40.772,"24	"
-73.989,40.773,"303	"
-73.989,40.774,"644	"
-73.989,40.775,"140	"
-73.989,40.776,"31	"
-73.989,40.777,"252	"
-73.989,40.778,"276	"
-73.989,40.779,"72	"
-73.99,40.573,"1	"
-73.99,40.599,"1	"
-73.99,40.616,"2	"
-73.99,40.641,"1	"
-73.99,40.658,"4	"
-73.99,40.663,"1	"
-73.99,40.664,"6	"
-73.99,40.665,"5	"
-73.99,40.668,"5	"
-73.99,40.669,"10	"
-73.99,40.671,"5	"
-73.99,40.672,"3	"
-73.99,40.673,"6	"
-73.99,40.676,"1	"
-73.99,40.679,"1	"
-73.99,40.68,"4	"
-73.99,40.681,"1	"
-73.99,40.684,"1	"
-73.99,40.686,"2	"
-73.99,40.687,"70	"
-73.99,40.688,"36	"
-73.99,40.689,"26	"
-73.99,40.69,"52	"
-73.99,40.691,"16	"
-73.99,40.692,"1	"
-73.99,40.693,"3	"
-73.99,40.694,"5	"
-73.99,40.695,"1	"
-73.99,40.696,"12	"
-73.99,40.7,"1	"
-73.99,40.701,"39	"
-73.99,40.702,"58	"
-73.99,40.703,"29	"
-73.99,40.704,"2	"
-73.99,40.707,"1	"
-73.99,40.71,"3	"
-73.99,40.711,"1	"
-73.99,40.713,"8	"
-73.99,40.714,"226	"
-73.99,40.715,"103	"
-73.99,40.716,"49	"
-73.99,40.717,"55	"
-73.99,40.718,"112	"
-73.99,40.719,"932	"
-73.99,40.72,"332	"
-73.99,40.721,"109	"
-73.99,40.722,"11	"
-73.99,40.723,"113	"
-73.99,40.724,"20	"
-73.99,40.725,"194	"
-73.99,40.726,"545	"
-73.99,40.727,"21	"
-73.99,40.728,"16	"
-73.99,40.729,"689	"
-73.99,40.73,"825	"
-73.99,40.731,"374	"
-73.99,40.732,"400	"
-73.99,40.733,"703	"
-73.99,40.734,"1178	"
-73.99,40.735,"1256	"
-73.99,40.736,"304	"
-73.99,40.737,"486	"
-73.99,40.738,"667	"
-73.99,40.739,"578	"
-73.99,40.74,"571	"
-73.99,40.741,"784	"
-73.99,40.742,"839	"
-73.99,40.743,"65	"
-73.99,40.744,"220	"
-73.99,40.745,"118	"
-73.99,40.746,"365	"
-73.99,40.747,"818	"
-73.99,40.748,"148	"
-73.99,40.749,"151	"
-73.99,40.75,"227	"
-73.99,40.751,"812	"
-73.99,40.752,"834	"
-73.99,40.753,"225	"
-73.99,40.754,"119	"
-73.99,40.755,"86	"
-73.99,40.756,"2040	"
-73.99,40.757,"2884	"
-73.99,40.758,"395	"
-73.99,40.759,"233	"
-73.99,40.76,"89	"
-73.99,40.761,"457	"
-73.99,40.762,"771	"
-73.99,40.763,"268	"
-73.99,40.764,"11	"
-73.99,40.765,"20	"
-73.99,40.766,"76	"
-73.99,40.767,"606	"
-73.99,40.768,"204	"
-73.99,40.769,"27	"
-73.99,40.77,"82	"
-73.99,40.771,"57	"
-73.99,40.772,"367	"
-73.99,40.773,"211	"
-73.99,40.774,"24	"
-73.99,40.775,"137	"
-73.99,40.776,"180	"
-73.99,40.777,"22	"
-73.991,40.603,"1	"
-73.991,40.618,"1	"
-73.991,40.659,"1	"
-73.991,40.661,"1	"
-73.991,40.663,"3	"
-73.991,40.664,"4	"
-73.991,40.666,"2	"
-73.991,40.667,"6	"
-73.991,40.668,"5	"
-73.991,40.67,"1	"
-73.991,40.671,"3	"
-73.991,40.672,"2	"
-73.991,40.673,"3	"
-73.991,40.681,"1	"
-73.991,40.683,"1	"
-73.991,40.684,"1	"
-73.991,40.685,"28	"
-73.991,40.686,"63	"
-73.991,40.687,"24	"
-73.991,40.688,"1	"
-73.991,40.689,"8	"
-73.991,40.69,"2	"
-73.991,40.691,"3	"
-73.991,40.692,"9	"
-73.991,40.693,"13	"
-73.991,40.694,"9	"
-73.991,40.695,"4	"
-73.991,40.696,"33	"
-73.991,40.697,"24	"
-73.991,40.698,"16	"
-73.991,40.699,"20	"
-73.991,40.7,"16	"
-73.991,40.701,"17	"
-73.991,40.702,"3	"
-73.991,40.703,"18	"
-73.991,40.704,"2	"
-73.991,40.71,"1	"
-73.991,40.713,"2	"
-73.991,40.714,"22	"
-73.991,40.715,"57	"
-73.991,40.716,"11	"
-73.991,40.717,"270	"
-73.991,40.718,"362	"
-73.991,40.719,"288	"
-73.991,40.72,"82	"
-73.991,40.721,"9	"
-73.991,40.722,"5	"
-73.991,40.723,"134	"
-73.991,40.724,"506	"
-73.991,40.725,"122	"
-73.991,40.726,"54	"
-73.991,40.727,"307	"
-73.991,40.728,"611	"
-73.991,40.729,"86	"
-73.991,40.73,"677	"
-73.991,40.731,"347	"
-73.991,40.732,"344	"
-73.991,40.733,"614	"
-73.991,40.734,"908	"
-73.991,40.735,"1304	"
-73.991,40.736,"201	"
-73.991,40.737,"320	"
-73.991,40.738,"199	"
-73.991,40.739,"561	"
-73.991,40.74,"787	"
-73.991,40.741,"148	"
-73.991,40.742,"481	"
-73.991,40.743,"97	"
-73.991,40.744,"256	"
-73.991,40.745,"1206	"
-73.991,40.746,"635	"
-73.991,40.747,"166	"
-73.991,40.748,"90	"
-73.991,40.749,"616	"
-73.991,40.75,"4812	"
-73.991,40.751,"2475	"
-73.991,40.752,"146	"
-73.991,40.753,"50	"
-73.991,40.754,"126	"
-73.991,40.755,"688	"
-73.991,40.756,"2445	"
-73.991,40.757,"308	"
-73.991,40.758,"163	"
-73.991,40.759,"84	"
-73.991,40.76,"576	"
-73.991,40.761,"880	"
-73.991,40.762,"67	"
-73.991,40.763,"20	"
-73.991,40.764,"33	"
-73.991,40.765,"210	"
-73.991,40.766,"556	"
-73.991,40.767,"35	"
-73.991,40.768,"31	"
-73.991,40.769,"15	"
-73.991,40.77,"366	"
-73.991,40.771,"227	"
-73.991,40.772,"52	"
-73.991,40.773,"3	"
-73.991,40.774,"3	"
-73.991,40.775,"142	"
-73.991,40.776,"5	"
-73.991,40.777,"1	"
-73.992,40.661,"2	"
-73.992,40.663,"3	"
-73.992,40.664,"1	"
-73.992,40.665,"3	"
-73.992,40.666,"8	"
-73.992,40.667,"5	"
-73.992,40.669,"2	"
-73.992,40.67,"2	"
-73.992,40.671,"3	"
-73.992,40.672,"2	"
-73.992,40.673,"1	"
-73.992,40.674,"7	"
-73.992,40.677,"1	"
-73.992,40.684,"33	"
-73.992,40.685,"50	"
-73.992,40.686,"3	"
-73.992,40.689,"6	"
-73.992,40.69,"46	"
-73.992,40.691,"12	"
-73.992,40.692,"5	"
-73.992,40.693,"2	"
-73.992,40.694,"73	"
-73.992,40.695,"79	"
-73.992,40.696,"20	"
-73.992,40.697,"8	"
-73.992,40.698,"2	"
-73.992,40.699,"7	"
-73.992,40.7,"1	"
-73.992,40.701,"3	"
-73.992,40.702,"9	"
-73.992,40.709,"1	"
-73.992,40.71,"8	"
-73.992,40.711,"4	"
-73.992,40.712,"17	"
-73.992,40.713,"66	"
-73.992,40.714,"74	"
-73.992,40.715,"270	"
-73.992,40.716,"181	"
-73.992,40.717,"56	"
-73.992,40.718,"48	"
-73.992,40.719,"33	"
-73.992,40.72,"156	"
-73.992,40.721,"100	"
-73.992,40.722,"384	"
-73.992,40.723,"38	"
-73.992,40.724,"338	"
-73.992,40.725,"893	"
-73.992,40.726,"1441	"
-73.992,40.727,"975	"
-73.992,40.728,"21	"
-73.992,40.729,"452	"
-73.992,40.73,"394	"
-73.992,40.731,"643	"
-73.992,40.732,"143	"
-73.992,40.733,"68	"
-73.992,40.734,"153	"
-73.992,40.735,"778	"
-73.992,40.736,"149	"
-73.992,40.737,"92	"
-73.992,40.738,"939	"
-73.992,40.739,"510	"
-73.992,40.74,"159	"
-73.992,40.741,"109	"
-73.992,40.742,"247	"
-73.992,40.743,"708	"
-73.992,40.744,"1349	"
-73.992,40.745,"717	"
-73.992,40.746,"99	"
-73.992,40.747,"154	"
-73.992,40.748,"300	"
-73.992,40.749,"2217	"
-73.992,40.75,"4169	"
-73.992,40.751,"357	"
-73.992,40.752,"194	"
-73.992,40.753,"152	"
-73.992,40.754,"856	"
-73.992,40.755,"623	"
-73.992,40.756,"324	"
-73.992,40.757,"150	"
-73.992,40.758,"209	"
-73.992,40.759,"831	"
-73.992,40.76,"576	"
-73.992,40.761,"60	"
-73.992,40.762,"24	"
-73.992,40.763,"35	"
-73.992,40.764,"380	"
-73.992,40.765,"326	"
-73.992,40.766,"28	"
-73.992,40.767,"17	"
-73.992,40.768,"40	"
-73.992,40.769,"200	"
-73.992,40.77,"328	"
-73.992,40.771,"50	"
-73.992,40.774,"1	"
-73.992,40.775,"8	"
-73.992,40.776,"1	"
-73.993,40.603,"1	"
-73.993,40.641,"1	"
-73.993,40.659,"1	"
-73.993,40.662,"6	"
-73.993,40.665,"10	"
-73.993,40.666,"6	"
-73.993,40.668,"2	"
-73.993,40.669,"4	"
-73.993,40.673,"2	"
-73.993,40.678,"1	"
-73.993,40.68,"3	"
-73.993,40.681,"1	"
-73.993,40.682,"17	"
-73.993,40.683,"41	"
-73.993,40.684,"12	"
-73.993,40.685,"1	"
-73.993,40.687,"1	"
-73.993,40.688,"7	"
-73.993,40.689,"9	"
-73.993,40.69,"23	"
-73.993,40.691,"3	"
-73.993,40.692,"33	"
-73.993,40.693,"108	"
-73.993,40.694,"88	"
-73.993,40.695,"8	"
-73.993,40.696,"2	"
-73.993,40.697,"15	"
-73.993,40.698,"30	"
-73.993,40.699,"1	"
-73.993,40.7,"8	"
-73.993,40.701,"7	"
-73.993,40.702,"13	"
-73.993,40.703,"10	"
-73.993,40.709,"3	"
-73.993,40.71,"2	"
-73.993,40.711,"2	"
-73.993,40.712,"15	"
-73.993,40.713,"22	"
-73.993,40.714,"133	"
-73.993,40.715,"97	"
-73.993,40.716,"7	"
-73.993,40.718,"19	"
-73.993,40.719,"184	"
-73.993,40.72,"292	"
-73.993,40.721,"82	"
-73.993,40.722,"455	"
-73.993,40.723,"244	"
-73.993,40.724,"736	"
-73.993,40.725,"219	"
-73.993,40.726,"33	"
-73.993,40.727,"200	"
-73.993,40.728,"562	"
-73.993,40.729,"171	"
-73.993,40.73,"686	"
-73.993,40.731,"235	"
-73.993,40.732,"111	"
-73.993,40.733,"228	"
-73.993,40.734,"445	"
-73.993,40.735,"133	"
-73.993,40.736,"531	"
-73.993,40.737,"846	"
-73.993,40.738,"223	"
-73.993,40.739,"146	"
-73.993,40.74,"176	"
-73.993,40.741,"474	"
-73.993,40.742,"900	"
-73.993,40.743,"1335	"
-73.993,40.744,"192	"
-73.993,40.745,"210	"
-73.993,40.746,"125	"
-73.993,40.747,"731	"
-73.993,40.748,"944	"
-73.993,40.749,"449	"
-73.993,40.75,"409	"
-73.993,40.751,"142	"
-73.993,40.752,"879	"
-73.993,40.753,"908	"
-73.993,40.754,"253	"
-73.993,40.755,"239	"
-73.993,40.756,"229	"
-73.993,40.757,"405	"
-73.993,40.758,"639	"
-73.993,40.759,"311	"
-73.993,40.76,"47	"
-73.993,40.761,"17	"
-73.993,40.762,"127	"
-73.993,40.763,"585	"
-73.993,40.764,"129	"
-73.993,40.765,"16	"
-73.993,40.766,"8	"
-73.993,40.767,"38	"
-73.993,40.768,"452	"
-73.993,40.769,"97	"
-73.993,40.77,"46	"
-73.993,40.771,"5	"
-73.993,40.774,"1	"
-73.993,40.776,"1	"
-73.994,40.63,"1	"
-73.994,40.641,"1	"
-73.994,40.66,"1	"
-73.994,40.661,"2	"
-73.994,40.662,"1	"
-73.994,40.664,"4	"
-73.994,40.665,"1	"
-73.994,40.667,"1	"
-73.994,40.668,"1	"
-73.994,40.669,"1	"
-73.994,40.673,"3	"
-73.994,40.678,"3	"
-73.994,40.68,"2	"
-73.994,40.681,"47	"
-73.994,40.682,"50	"
-73.994,40.683,"2	"
-73.994,40.685,"2	"
-73.994,40.686,"7	"
-73.994,40.687,"13	"
-73.994,40.689,"1	"
-73.994,40.69,"61	"
-73.994,40.691,"47	"
-73.994,40.692,"18	"
-73.994,40.693,"4	"
-73.994,40.694,"5	"
-73.994,40.695,"25	"
-73.994,40.696,"14	"
-73.994,40.698,"16	"
-73.994,40.699,"16	"
-73.994,40.7,"7	"
-73.994,40.701,"2	"
-73.994,40.702,"2	"
-73.994,40.703,"18	"
-73.994,40.704,"2	"
-73.994,40.71,"2	"
-73.994,40.712,"17	"
-73.994,40.713,"7	"
-73.994,40.714,"39	"
-73.994,40.715,"28	"
-73.994,40.716,"10	"
-73.994,40.717,"29	"
-73.994,40.718,"119	"
-73.994,40.719,"169	"
-73.994,40.72,"453	"
-73.994,40.721,"609	"
-73.994,40.722,"100	"
-73.994,40.723,"129	"
-73.994,40.724,"101	"
-73.994,40.725,"462	"
-73.994,40.726,"248	"
-73.994,40.727,"585	"
-73.994,40.728,"312	"
-73.994,40.729,"245	"
-73.994,40.73,"52	"
-73.994,40.731,"84	"
-73.994,40.732,"289	"
-73.994,40.733,"396	"
-73.994,40.734,"112	"
-73.994,40.735,"501	"
-73.994,40.736,"757	"
-73.994,40.737,"89	"
-73.994,40.738,"35	"
-73.994,40.739,"175	"
-73.994,40.74,"227	"
-73.994,40.741,"987	"
-73.994,40.742,"1008	"
-73.994,40.743,"141	"
-73.994,40.744,"93	"
-73.994,40.745,"223	"
-73.994,40.746,"1071	"
-73.994,40.747,"665	"
-73.994,40.748,"86	"
-73.994,40.749,"135	"
-73.994,40.75,"950	"
-73.994,40.751,"5058	"
-73.994,40.752,"1106	"
-73.994,40.753,"113	"
-73.994,40.754,"133	"
-73.994,40.755,"55	"
-73.994,40.756,"522	"
-73.994,40.757,"591	"
-73.994,40.758,"23	"
-73.994,40.759,"254	"
-73.994,40.76,"42	"
-73.994,40.761,"382	"
-73.994,40.762,"584	"
-73.994,40.763,"45	"
-73.994,40.764,"32	"
-73.994,40.765,"14	"
-73.994,40.766,"113	"
-73.994,40.767,"312	"
-73.994,40.768,"14	"
-73.994,40.769,"11	"
-73.994,40.77,"14	"
-73.994,40.771,"14	"
-73.994,40.772,"2	"
-73.994,40.778,"1	"
-73.995,40.615,"1	"
-73.995,40.635,"1	"
-73.995,40.64,"1	"
-73.995,40.646,"2	"
-73.995,40.66,"2	"
-73.995,40.663,"4	"
-73.995,40.664,"1	"
-73.995,40.667,"1	"
-73.995,40.672,"1	"
-73.995,40.673,"3	"
-73.995,40.678,"3	"
-73.995,40.679,"6	"
-73.995,40.68,"17	"
-73.995,40.681,"13	"
-73.995,40.682,"2	"
-73.995,40.683,"4	"
-73.995,40.684,"4	"
-73.995,40.685,"5	"
-73.995,40.687,"1	"
-73.995,40.688,"27	"
-73.995,40.689,"46	"
-73.995,40.69,"43	"
-73.995,40.691,"5	"
-73.995,40.692,"2	"
-73.995,40.693,"9	"
-73.995,40.694,"11	"
-73.995,40.695,"2	"
-73.995,40.696,"13	"
-73.995,40.697,"11	"
-73.995,40.698,"18	"
-73.995,40.699,"2	"
-73.995,40.7,"1	"
-73.995,40.701,"3	"
-73.995,40.703,"2	"
-73.995,40.704,"3	"
-73.995,40.705,"2	"
-73.995,40.711,"2	"
-73.995,40.712,"8	"
-73.995,40.713,"2	"
-73.995,40.714,"20	"
-73.995,40.715,"4	"
-73.995,40.716,"31	"
-73.995,40.717,"172	"
-73.995,40.718,"183	"
-73.995,40.719,"168	"
-73.995,40.72,"190	"
-73.995,40.721,"325	"
-73.995,40.722,"90	"
-73.995,40.723,"201	"
-73.995,40.724,"21	"
-73.995,40.725,"1071	"
-73.995,40.726,"621	"
-73.995,40.727,"221	"
-73.995,40.728,"306	"
-73.995,40.729,"95	"
-73.995,40.73,"24	"
-73.995,40.731,"120	"
-73.995,40.732,"309	"
-73.995,40.733,"143	"
-73.995,40.734,"389	"
-73.995,40.735,"210	"
-73.995,40.736,"88	"
-73.995,40.737,"141	"
-73.995,40.738,"45	"
-73.995,40.739,"440	"
-73.995,40.74,"1771	"
-73.995,40.741,"265	"
-73.995,40.742,"87	"
-73.995,40.743,"48	"
-73.995,40.744,"418	"
-73.995,40.745,"1231	"
-73.995,40.746,"338	"
-73.995,40.747,"19	"
-73.995,40.748,"32	"
-73.995,40.749,"205	"
-73.995,40.75,"2056	"
-73.995,40.751,"684	"
-73.995,40.752,"104	"
-73.995,40.753,"88	"
-73.995,40.754,"89	"
-73.995,40.755,"555	"
-73.995,40.756,"203	"
-73.995,40.757,"20	"
-73.995,40.758,"5	"
-73.995,40.759,"157	"
-73.995,40.76,"858	"
-73.995,40.761,"349	"
-73.995,40.762,"37	"
-73.995,40.763,"24	"
-73.995,40.764,"40	"
-73.995,40.765,"145	"
-73.995,40.766,"173	"
-73.995,40.767,"7	"
-73.995,40.768,"11	"
-73.995,40.769,"27	"
-73.995,40.77,"50	"
-73.995,40.771,"1	"
-73.995,40.772,"1	"
-73.995,40.787,"1	"
-73.995,40.793,"1	"
-73.996,40.61,"1	"
-73.996,40.613,"6	"
-73.996,40.614,"1	"
-73.996,40.662,"4	"
-73.996,40.663,"4	"
-73.996,40.665,"1	"
-73.996,40.669,"2	"
-73.996,40.672,"1	"
-73.996,40.674,"5	"
-73.996,40.675,"1	"
-73.996,40.677,"1	"
-73.996,40.678,"9	"
-73.996,40.679,"35	"
-73.996,40.68,"1	"
-73.996,40.681,"1	"
-73.996,40.682,"3	"
-73.996,40.683,"7	"
-73.996,40.684,"1	"
-73.996,40.685,"1	"
-73.996,40.686,"49	"
-73.996,40.687,"77	"
-73.996,40.688,"31	"
-73.996,40.689,"2	"
-73.996,40.69,"4	"
-73.996,40.691,"45	"
-73.996,40.692,"8	"
-73.996,40.693,"3	"
-73.996,40.694,"15	"
-73.996,40.695,"29	"
-73.996,40.696,"12	"
-73.996,40.697,"5	"
-73.996,40.698,"7	"
-73.996,40.7,"1	"
-73.996,40.705,"2	"
-73.996,40.709,"8	"
-73.996,40.71,"5	"
-73.996,40.711,"1	"
-73.996,40.712,"5	"
-73.996,40.714,"10	"
-73.996,40.715,"6	"
-73.996,40.716,"149	"
-73.996,40.717,"115	"
-73.996,40.718,"17	"
-73.996,40.719,"50	"
-73.996,40.72,"85	"
-73.996,40.721,"161	"
-73.996,40.722,"234	"
-73.996,40.723,"204	"
-73.996,40.724,"658	"
-73.996,40.725,"780	"
-73.996,40.726,"472	"
-73.996,40.727,"339	"
-73.996,40.728,"44	"
-73.996,40.729,"63	"
-73.996,40.73,"39	"
-73.996,40.731,"67	"
-73.996,40.732,"507	"
-73.996,40.733,"643	"
-73.996,40.734,"54	"
-73.996,40.735,"30	"
-73.996,40.736,"104	"
-73.996,40.737,"264	"
-73.996,40.738,"511	"
-73.996,40.739,"729	"
-73.996,40.74,"107	"
-73.996,40.741,"39	"
-73.996,40.742,"83	"
-73.996,40.743,"489	"
-73.996,40.744,"980	"
-73.996,40.745,"94	"
-73.996,40.746,"22	"
-73.996,40.747,"80	"
-73.996,40.748,"180	"
-73.996,40.749,"443	"
-73.996,40.75,"85	"
-73.996,40.751,"26	"
-73.996,40.752,"17	"
-73.996,40.753,"362	"
-73.996,40.754,"388	"
-73.996,40.755,"49	"
-73.996,40.756,"24	"
-73.996,40.757,"22	"
-73.996,40.758,"26	"
-73.996,40.759,"602	"
-73.996,40.76,"366	"
-73.996,40.761,"31	"
-73.996,40.762,"65	"
-73.996,40.763,"140	"
-73.996,40.764,"620	"
-73.996,40.765,"207	"
-73.996,40.766,"20	"
-73.996,40.767,"124	"
-73.996,40.768,"104	"
-73.996,40.769,"122	"
-73.996,40.77,"77	"
-73.996,40.778,"1	"
-73.997,40.623,"3	"
-73.997,40.661,"11	"
-73.997,40.662,"4	"
-73.997,40.669,"1	"
-73.997,40.67,"3	"
-73.997,40.672,"1	"
-73.997,40.674,"1	"
-73.997,40.675,"11	"
-73.997,40.676,"2	"
-73.997,40.677,"5	"
-73.997,40.678,"2	"
-73.997,40.68,"9	"
-73.997,40.681,"1	"
-73.997,40.683,"4	"
-73.997,40.684,"73	"
-73.997,40.685,"39	"
-73.997,40.686,"9	"
-73.997,40.687,"1	"
-73.997,40.688,"1	"
-73.997,40.689,"3	"
-73.997,40.69,"1	"
-73.997,40.691,"16	"
-73.997,40.692,"7	"
-73.997,40.693,"23	"
-73.997,40.694,"15	"
-73.997,40.695,"3	"
-73.997,40.696,"2	"
-73.997,40.697,"2	"
-73.997,40.698,"2	"
-73.997,40.706,"4	"
-73.997,40.709,"1	"
-73.997,40.71,"2	"
-73.997,40.711,"2	"
-73.997,40.712,"21	"
-73.997,40.713,"8	"
-73.997,40.714,"139	"
-73.997,40.715,"195	"
-73.997,40.716,"34	"
-73.997,40.717,"110	"
-73.997,40.718,"21	"
-73.997,40.719,"234	"
-73.997,40.72,"180	"
-73.997,40.721,"602	"
-73.997,40.722,"1153	"
-73.997,40.723,"370	"
-73.997,40.724,"455	"
-73.997,40.725,"610	"
-73.997,40.726,"549	"
-73.997,40.727,"111	"
-73.997,40.728,"5	"
-73.997,40.729,"39	"
-73.997,40.73,"118	"
-73.997,40.731,"59	"
-73.997,40.732,"250	"
-73.997,40.733,"149	"
-73.997,40.734,"48	"
-73.997,40.735,"29	"
-73.997,40.736,"167	"
-73.997,40.737,"1371	"
-73.997,40.738,"466	"
-73.997,40.739,"34	"
-73.997,40.74,"32	"
-73.997,40.741,"81	"
-73.997,40.742,"958	"
-73.997,40.743,"401	"
-73.997,40.744,"62	"
-73.997,40.745,"200	"
-73.997,40.746,"31	"
-73.997,40.747,"606	"
-73.997,40.748,"197	"
-73.997,40.749,"24	"
-73.997,40.75,"24	"
-73.997,40.751,"36	"
-73.997,40.752,"45	"
-73.997,40.753,"385	"
-73.997,40.754,"59	"
-73.997,40.755,"46	"
-73.997,40.756,"94	"
-73.997,40.757,"285	"
-73.997,40.758,"53	"
-73.997,40.759,"7	"
-73.997,40.76,"59	"
-73.997,40.761,"33	"
-73.997,40.762,"199	"
-73.997,40.763,"450	"
-73.997,40.764,"108	"
-73.997,40.765,"16	"
-73.997,40.766,"15	"
-73.997,40.767,"40	"
-73.997,40.768,"5	"
-73.997,40.769,"2	"
-73.997,40.774,"1	"
-73.997,40.777,"1	"
-73.998,40.408,"1	"
-73.998,40.611,"1	"
-73.998,40.624,"1	"
-73.998,40.639,"1	"
-73.998,40.66,"3	"
-73.998,40.661,"2	"
-73.998,40.664,"1	"
-73.998,40.671,"1	"
-73.998,40.673,"1	"
-73.998,40.674,"1	"
-73.998,40.675,"32	"
-73.998,40.676,"2	"
-73.998,40.677,"6	"
-73.998,40.678,"5	"
-73.998,40.679,"1	"
-73.998,40.68,"1	"
-73.998,40.681,"4	"
-73.998,40.682,"66	"
-73.998,40.683,"75	"
-73.998,40.684,"31	"
-73.998,40.686,"2	"
-73.998,40.687,"9	"
-73.998,40.688,"3	"
-73.998,40.69,"5	"
-73.998,40.691,"32	"
-73.998,40.692,"3	"
-73.998,40.693,"3	"
-73.998,40.694,"2	"
-73.998,40.697,"1	"
-73.998,40.703,"1	"
-73.998,40.708,"2	"
-73.998,40.709,"4	"
-73.998,40.712,"15	"
-73.998,40.713,"80	"
-73.998,40.714,"252	"
-73.998,40.715,"21	"
-73.998,40.716,"31	"
-73.998,40.717,"253	"
-73.998,40.718,"105	"
-73.998,40.719,"65	"
-73.998,40.72,"279	"
-73.998,40.721,"678	"
-73.998,40.722,"177	"
-73.998,40.723,"495	"
-73.998,40.724,"740	"
-73.998,40.725,"235	"
-73.998,40.726,"480	"
-73.998,40.727,"11	"
-73.998,40.728,"55	"
-73.998,40.729,"168	"
-73.998,40.73,"175	"
-73.998,40.731,"4	"
-73.998,40.732,"37	"
-73.998,40.733,"119	"
-73.998,40.734,"118	"
-73.998,40.735,"443	"
-73.998,40.736,"801	"
-73.998,40.737,"112	"
-73.998,40.738,"96	"
-73.998,40.739,"23	"
-73.998,40.74,"319	"
-73.998,40.741,"778	"
-73.998,40.742,"147	"
-73.998,40.743,"30	"
-73.998,40.744,"43	"
-73.998,40.745,"648	"
-73.998,40.746,"508	"
-73.998,40.747,"141	"
-73.998,40.748,"5	"
-73.998,40.749,"15	"
-73.998,40.75,"42	"
-73.998,40.751,"336	"
-73.998,40.752,"30	"
-73.998,40.753,"5	"
-73.998,40.754,"60	"
-73.998,40.755,"29	"
-73.998,40.756,"599	"
-73.998,40.757,"770	"
-73.998,40.758,"20	"
-73.998,40.759,"1	"
-73.998,40.76,"19	"
-73.998,40.761,"462	"
-73.998,40.762,"160	"
-73.998,40.763,"43	"
-73.998,40.764,"114	"
-73.998,40.765,"153	"
-73.998,40.766,"49	"
-73.998,40.767,"2	"
-73.998,40.769,"1	"
-73.998,40.771,"1	"
-73.999,40.604,"1	"
-73.999,40.606,"1	"
-73.999,40.628,"2	"
-73.999,40.646,"1	"
-73.999,40.666,"1	"
-73.999,40.668,"1	"
-73.999,40.673,"1	"
-73.999,40.674,"1	"
-73.999,40.675,"2	"
-73.999,40.676,"2	"
-73.999,40.677,"4	"
-73.999,40.678,"1	"
-73.999,40.679,"1	"
-73.999,40.68,"45	"
-73.999,40.681,"44	"
-73.999,40.682,"12	"
-73.999,40.683,"9	"
-73.999,40.684,"10	"
-73.999,40.685,"5	"
-73.999,40.686,"2	"
-73.999,40.687,"2	"
-73.999,40.688,"6	"
-73.999,40.689,"8	"
-73.999,40.69,"1	"
-73.999,40.691,"1	"
-73.999,40.693,"1	"
-73.999,40.708,"3	"
-73.999,40.709,"4	"
-73.999,40.712,"20	"
-73.999,40.713,"18	"
-73.999,40.714,"117	"
-73.999,40.715,"21	"
-73.999,40.716,"26	"
-73.999,40.717,"146	"
-73.999,40.718,"79	"
-73.999,40.719,"196	"
-73.999,40.72,"455	"
-73.999,40.721,"68	"
-73.999,40.722,"128	"
-73.999,40.723,"497	"
-73.999,40.724,"77	"
-73.999,40.725,"614	"
-73.999,40.726,"160	"
-73.999,40.727,"150	"
-73.999,40.728,"694	"
-73.999,40.729,"64	"
-73.999,40.73,"284	"
-73.999,40.731,"80	"
-73.999,40.732,"146	"
-73.999,40.733,"152	"
-73.999,40.734,"1318	"
-73.999,40.735,"785	"
-73.999,40.736,"31	"
-73.999,40.737,"33	"
-73.999,40.738,"167	"
-73.999,40.739,"447	"
-73.999,40.74,"449	"
-73.999,40.741,"56	"
-73.999,40.742,"96	"
-73.999,40.743,"32	"
-73.999,40.744,"521	"
-73.999,40.745,"893	"
-73.999,40.746,"125	"
-73.999,40.747,"6	"
-73.999,40.748,"19	"
-73.999,40.749,"56	"
-73.999,40.75,"192	"
-73.999,40.751,"25	"
-73.999,40.752,"17	"
-73.999,40.754,"246	"
-73.999,40.755,"283	"
-73.999,40.756,"14	"
-73.999,40.757,"42	"
-73.999,40.758,"25	"
-73.999,40.759,"29	"
-73.999,40.76,"135	"
-73.999,40.761,"675	"
-73.999,40.762,"91	"
-73.999,40.763,"17	"
-73.999,40.764,"101	"
